,Unnamed: 0,ID,ícanstatus
532,532,100004391088625,
533,533,100051350172785,
534,534,100002714928413,
535,535,100079770257929,
536,536,100003674764017,
537,537,100038970000792,
538,538,1098726760,
539,539,100004671815281,
540,540,100073857224327,
541,541,100001047665212,
542,542,100001746169365,
543,543,100010562771903,
544,544,100027734740689,
545,545,100017625278843,
546,546,100064746624765,
547,547,100015068862392,
548,548,100024701200853,
549,549,100002579345463,
550,550,100012500283291,
551,551,100004022091469,
552,552,100031061170912,
553,553,100000559924254,
554,554,100000655159222,
555,555,100008307434371,
556,556,100004457975695,
557,557,100042727203031,
558,558,100009539477570,
559,559,100004251272915,
560,560,100076193100418,
561,561,100000241587288,
562,562,100009258071743,
563,563,100057231427350,
564,564,100027014829996,
565,565,100047402292115,
566,566,100054266485814,
567,567,100004915966816,
568,568,100006297486940,
569,569,100007674275898,
570,570,100056963474914,
571,571,100006245080093,
572,572,100035095326530,
573,573,100019385569149,
574,574,100005940460633,
575,575,100008200682955,
576,576,100012090045372,
577,577,100004317435076,
578,578,100077488403859,
579,579,100003950475099,
580,580,100011805040214,
581,581,100006706606573,
582,582,100004740584866,
583,583,100004249836911,
584,584,100019313701602,
585,585,100000266384088,
586,586,100001503303998,
587,587,100007164454852,
588,588,100010091719098,
589,589,1423932635,
590,590,100002737254786,
591,591,100024167894002,
592,592,100008418842196,
593,593,100004483921438,
594,594,100013273425043,
595,595,100004782278286,
596,596,100003477900382,
597,597,100007953259226,
598,598,100008270107503,
599,599,100060458255036,
600,600,100012078220854,
601,601,100009479850820,
602,602,100005490255315,
603,603,100003112401796,
604,604,100045578572210,
605,605,100077328225997,
606,606,100005564712025,
607,607,100014746512150,
608,608,100004489509958,
609,609,100054063197944,
610,610,100006452693510,
611,611,100005239546967,
612,612,100004026729392,
613,613,100008027833332,
614,614,100058080458194,
615,615,100012869628250,
616,616,100021780589552,
617,617,100041943223359,
618,618,100011093043151,
619,619,100015044744905,
620,620,100013732423312,
621,621,100071180345374,
622,622,100077025417887,
623,623,100052103461118,
624,624,100040783898401,
625,625,100034289002683,
626,626,100023621683416,
627,627,100006470452067,
628,628,100008539148808,
629,629,100008223992900,
630,630,100004410361515,
631,631,100000015118350,
632,632,100039912547589,
633,633,100008469631922,
634,634,100006572805769,
635,635,100046796814526,
636,636,100004157195813,
637,637,100006351854040,
638,638,100056515551293,
639,639,100006664242389,
640,640,100010066783282,
641,641,100010513180495,
642,642,100005571545576,
643,643,100009457033653,
644,644,100012667354547,
645,645,100004032774905,
646,646,100003346722245,
647,647,100021585502155,
648,648,100002737751895,
649,649,100005328490130,
650,650,100002920307064,
651,651,100003136213828,
652,652,100009822691938,
653,653,100012808891058,
654,654,100005715097949,
655,655,100059820331515,
656,656,100011401214431,
657,657,100011841399488,
658,658,100012564199029,
659,659,100078774537434,
660,660,100006508260948,
661,661,100007830733673,
662,662,100010528804275,
663,663,100001888026152,
664,664,100005553434076,
665,665,1102150254,
666,666,100000474930917,
667,667,100009282324083,
668,668,100022102990991,
669,669,100008425427684,
670,670,100018672916860,
671,671,100019538328565,
672,672,100027803355969,
673,673,100042153246892,
674,674,100003949237033,
675,675,100003922740442,
676,676,100002720363730,
677,677,100027638988809,
678,678,100020745483327,
679,679,100000439568562,
680,680,100034117132452,
681,681,100001018710816,
682,682,100014188235677,
683,683,100001853805262,
684,684,100005617352996,
685,685,100006122261477,
686,686,100000191314791,
687,687,100079470426754,
688,688,100008043916176,
689,689,100038307264317,
690,690,100079527289241,
691,691,100074721156846,
692,692,100008547971382,
693,693,100034473256609,
694,694,100037500728732,
695,695,100003339094089,
696,696,100009497435321,
697,697,100015059920401,
698,698,100002861940258,
699,699,100005573953095,
700,700,100075196466843,
701,701,100004054297698,
702,702,100014376997196,
703,703,100027172453709,
704,704,100000048363576,
705,705,100006689131665,
706,706,100007252538420,
707,707,100002733567539,
708,708,100006408181181,
709,709,100005855774097,
710,710,100052881018949,
711,711,100027430491844,
712,712,100006823357425,
713,713,100003770958421,
714,714,100000460988394,
715,715,100026902659628,
716,716,100049745144383,
717,717,100004794126417,
718,718,100009434720610,
719,719,100007605646998,
720,720,100034977368366,
721,721,100010642633690,
722,722,100054822219978,
723,723,100007015861978,
724,724,100005692004958,
725,725,100058033970082,
726,726,100010311407457,
727,727,100017002574213,
728,728,100006266944183,
729,729,100013246275288,
730,730,100012634562860,
731,731,100002251699100,
732,732,100022229620594,
733,733,100063641615609,
734,734,100006751656865,
735,735,100004287044973,
736,736,100007218678908,
737,737,100003211589244,
738,738,100012190684365,
739,739,100007035581602,
740,740,100038617922312,
741,741,100005637288537,
742,742,100009042508570,
743,743,100061387032115,
744,744,100004283223754,
745,745,100011343482648,
746,746,100047638174916,
747,747,100006113983556,
748,748,100031276892693,
749,749,100003270572447,
750,750,100004385586013,
751,751,100013929786924,
752,752,100007755157320,
753,753,100022819670199,
754,754,100009675664228,
755,755,100076924964243,
756,756,100000763574407,
757,757,100006933034189,
758,758,100000041741852,
759,759,100053148682853,
760,760,100006480215907,
761,761,100039060023425,
762,762,100013588965254,
763,763,100003965533083,
764,764,100034413703063,
765,765,100055560347488,
766,766,100004167462697,
767,767,100010889746595,
768,768,100003854411768,
769,769,100010297909248,
770,770,100008190228798,
771,771,100010767751359,
772,772,100052587800507,
773,773,100068272313734,
774,774,100036421386095,
775,775,100013909268397,
776,776,100022650412957,
777,777,100013754461552,
778,778,100007518392226,
779,779,100009007212645,
780,780,100004701604479,
781,781,100007409611299,
782,782,100007880232546,
783,783,100010101274696,
784,784,100015274085296,
785,785,100028210209554,
786,786,2372107276185113,
787,787,100062144467182,
788,788,100011918717055,
789,789,100048932416199,
790,790,100005058488621,
791,791,100004344428454,
792,792,100010368990866,
793,793,100008009443297,
794,794,100022886861510,
795,795,100055350642357,
796,796,100004510233462,
797,797,100004692480863,
798,798,100065047215645,
799,799,100003958532917,
800,800,100008668787328,
801,801,100058256235288,
802,802,100009024194703,
803,803,100005967341958,
804,804,100003977002183,
805,805,100001809913755,
806,806,100003999973492,
807,807,100006943092084,
808,808,100006451817971,
809,809,100028655896864,
810,810,100035970372053,
811,811,100001742144288,
812,812,100003203912381,
813,813,100003521960913,
814,814,100003202666761,
815,815,100032732387538,
816,816,100076898671719,
817,817,100012256126602,
818,818,100043041193517,
819,819,100051919385100,
820,820,100031549097169,
821,821,100005079844451,
822,822,100075399215521,
823,823,100037437275474,
824,824,100042496532231,
825,825,100001733102892,
826,826,100002736072094,
827,827,100030082152001,
828,828,100011265065399,
829,829,100069531797939,
830,830,100011225735225,
831,831,100012744643884,
832,832,100072336666839,
833,833,100008910764895,
834,834,100004381384017,
835,835,100006028960737,
836,836,100040740352214,
837,837,100010946958519,
838,838,100012375398265,
839,839,100004769464707,
840,840,100048358968453,
841,841,100010643523226,
842,842,1792230327,
843,843,100009270018523,
844,844,100040586880429,
845,845,100008981581376,
846,846,100049187641340,
847,847,100011392185942,
848,848,100023882229265,
849,849,100012303210185,
850,850,100027832773009,
851,851,100014288114297,
852,852,100007352291651,
853,853,100004082644322,
854,854,100066780816931,
855,855,100000454669487,
856,856,100015911566582,
857,857,100005086026462,
858,858,100007434004475,
859,859,100008215300111,
860,860,100009515478015,
861,861,100010537896134,
862,862,100015825997162,
863,863,100010107120821,
864,864,100055141795187,
865,865,100002808099270,
866,866,100016544137980,
867,867,100009997445927,
868,868,100010782393327,
869,869,100005464262201,
870,870,100007802354791,
871,871,100003741112464,
872,872,100013926668162,
873,873,100071742137266,
874,874,100007195747323,
875,875,100004697558568,
876,876,100028426770811,
877,877,100003088863191,
878,878,100037948970258,
879,879,100027390102034,
880,880,100009368464529,
881,881,100007822205576,
882,882,100005540316113,
883,883,100009361763902,
884,884,100048308523599,
885,885,100011352046864,
886,886,100017853424748,
887,887,100007731428181,
888,888,100029419313533,
889,889,100013145232538,
890,890,100003692345608,
891,891,100018487252095,
892,892,100006229272494,
893,893,100050063118118,
894,894,100035650562801,
895,895,100025166114924,
896,896,100001655858994,
897,897,100001844798151,
898,898,100004016184349,
899,899,100004753835355,
900,900,100062911456451,
901,901,100004517823294,
902,902,100044307409617,
903,903,100011192749062,
904,904,100004061447783,
905,905,100004179096777,
906,906,100078966097339,
907,907,100022749217694,
908,908,100040986829179,
909,909,100066535662838,
910,910,100055713464616,
911,911,100003495748076,
912,912,100013303035551,
913,913,100049438740874,
914,914,100076501107626,
915,915,100003991461698,
916,916,100003614708129,
917,917,100010554457291,
918,918,100011727647070,
919,919,100032988617430,
920,920,100008863415169,
921,921,100023949158568,
922,922,100048081305427,
923,923,100004971103232,
924,924,100000639987872,
925,925,100047041864993,
926,926,100020485669408,
927,927,100008055032401,
928,928,100007061346801,
929,929,100005507322164,
930,930,100068304472590,
931,931,100027118355350,
932,932,100013957662024,
933,933,100014006555204,
934,934,100003556090054,
935,935,100005714926709,
936,936,100006107880520,
937,937,100027922724330,
938,938,100003118956468,
939,939,100053038909134,
940,940,100004286230593,
941,941,100004305243999,
942,942,100052246774653,
943,943,100022654357406,
944,944,100051958185158,
945,945,100003762067953,
946,946,100048092480982,
947,947,100048172968378,
948,948,100007707191761,
949,949,100029571103373,
950,950,100020689896384,
951,951,100046653096864,
952,952,100038934072352,
953,953,100013520012654,
954,954,100000545660859,
955,955,100010743361138,
956,956,100001688239545,
957,957,100027770045905,
958,958,100004005095035,
959,959,100028436122473,
960,960,100004738634815,
961,961,100028406644008,
962,962,100005664011188,
963,963,100058956368037,
964,964,100009609907485,
965,965,100049063853520,
966,966,100005904964734,
967,967,100035563953562,
968,968,100034578163764,
969,969,100025817422600,
970,970,100004658833911,
971,971,100043830101062,
972,972,100027178898172,
973,973,100004621235053,
974,974,100056085039639,
975,975,100011702486663,
976,976,100012547203366,
977,977,100005512876451,
978,978,100035629717598,
979,979,100005165744158,
980,980,100000260217725,
981,981,100072460134788,
982,982,100006509294529,
983,983,100010689823853,
984,984,100008463762980,
985,985,100041769221985,
986,986,100005596508856,
987,987,100005548747789,
988,988,100005723651654,
989,989,100007511882966,
990,990,100021817786736,
991,991,100005775330187,
992,992,100003601590664,
993,993,100027087492499,
994,994,100015363120294,
995,995,100004663603875,
996,996,100012931631884,
997,997,100063917778284,
998,998,100020345928122,
999,999,100004670475934,
1000,1000,100009229356400,
1001,1001,100004602014066,
1002,1002,100005616643011,
1003,1003,100006831706825,
1004,1004,100005828948730,
1005,1005,100003466610037,
1006,1006,100053080330057,
1007,1007,100005429471661,
1008,1008,100008569327314,
1009,1009,100010126441928,
1010,1010,1097145217,
1011,1011,100044187551419,
1012,1012,100006260672782,
1013,1013,100027733388170,
1014,1014,100036237591631,
1015,1015,100007677821394,
1016,1016,100074874536320,
1017,1017,100054382277904,
1018,1018,100030137468225,
1019,1019,100008542201160,
1020,1020,100011633791433,
1021,1021,100023175093014,
1022,1022,100036168495739,
1023,1023,100035897434769,
1024,1024,100007574827407,
1025,1025,100018814443151,
1026,1026,100015769786751,
1027,1027,100041104110661,
1028,1028,100024990288020,
1029,1029,100013517283045,
1030,1030,100021080887029,
1031,1031,100039474553039,
1032,1032,100008203083948,
1033,1033,100041869300312,
1034,1034,100028662485431,
1035,1035,100003597879480,
1036,1036,100007501275522,
1037,1037,100010257663183,
1038,1038,100002543623058,
1039,1039,100004005074366,
1040,1040,100005143716461,
1041,1041,100006530625840,
1042,1042,100007887123633,
1043,1043,100000420099540,
1044,1044,100011410343219,
1045,1045,100024288878755,
1046,1046,100003986890245,
1047,1047,100010208893329,
1048,1048,100051836677812,
1049,1049,100012493930479,
1050,1050,100000529810387,
1051,1051,100011986232351,
1052,1052,100007030033320,
1053,1053,100013286287048,
1054,1054,100011456917508,
1055,1055,100000566122792,
1056,1056,100005426229924,
1057,1057,100005815125719,
1058,1058,1183825452,
1059,1059,100002722514444,
1060,1060,100051795472898,
1061,1061,100030933052920,
1062,1062,100009251463258,
1063,1063,100006972488151,
1064,1064,100008242512409,
1065,1065,100038799303283,
1066,1066,100009084534132,
1067,1067,100010280283506,
1068,1068,100037101690037,
1069,1069,100016677435824,
1070,1070,100073931048869,
1071,1071,100007543007906,
1072,1072,100047532365891,
1073,1073,100011419229927,
1074,1074,100004308005660,
1075,1075,100005976542770,
1076,1076,100006148843614,
1077,1077,100006962740705,
1078,1078,100013483723590,
1079,1079,100066409209764,
1080,1080,100035534021981,
1081,1081,100002839968423,
1082,1082,100009862818147,
1083,1083,100023658073013,
1084,1084,100003146554048,
1085,1085,100036270137105,
1086,1086,100057353682257,
1087,1087,100056747239253,
1088,1088,100027643697521,
1089,1089,100034651204601,
1090,1090,100048014717449,
1091,1091,100039840936203,
1092,1092,100054286999097,
1093,1093,100033168708957,
1094,1094,100007053975937,
1095,1095,100023665252986,
1096,1096,100013288575503,
1097,1097,100005196282444,
1098,1098,100059891987724,
1099,1099,100005101607176,
1100,1100,100002533293317,
1101,1101,100050871031701,
1102,1102,100010005191843,
1103,1103,100004580563588,
1104,1104,100003747855483,
1105,1105,100071131746830,
1106,1106,100007011661912,
1107,1107,100009323890445,
1108,1108,100052473781096,
1109,1109,100009385630745,
1110,1110,100005439181450,
1111,1111,100012993873072,
1112,1112,100078402656203,
1113,1113,100052133316394,
1114,1114,100000897540467,
1115,1115,100006948011588,
1116,1116,100023063139388,
1117,1117,100005120024920,
1118,1118,100021242672251,
1119,1119,100048173133244,
1120,1120,100003678857375,
1121,1121,100051901790074,
1122,1122,100036587033424,
1123,1123,100012523118652,
1124,1124,100004287212674,
1125,1125,100009924520789,
1126,1126,100052281143578,
1127,1127,100002491710931,
1128,1128,100000229096551,
1129,1129,100012224198837,
1130,1130,100005996232549,
1131,1131,100022244989365,
1132,1132,100004843750743,
1133,1133,100006540841599,
1134,1134,100067570553706,
1135,1135,100000766611498,
1136,1136,100002961348326,
1137,1137,100010696535966,
1138,1138,100009871806542,
1139,1139,100005397367517,
1140,1140,100013359454113,
1141,1141,100038706661446,
1142,1142,100003607521605,
1143,1143,100004034869228,
1144,1144,100004919743742,
1145,1145,100006665910675,
1146,1146,100072587966471,
1147,1147,100013858604992,
1148,1148,100005877014225,
1149,1149,100007722139128,
1150,1150,100008719509182,
1151,1151,100004706106014,
1152,1152,100004131191561,
1153,1153,100010405652814,
1154,1154,100007811055770,
1155,1155,100032519200464,
1156,1156,100078999773774,
1157,1157,100053655275982,
1158,1158,100029158380228,
1159,1159,100001799917908,
1160,1160,100000446925663,
1161,1161,100006405009039,
1162,1162,100028487222069,
1163,1163,100004830603927,
1164,1164,100009969390921,
1165,1165,100001785955274,
1166,1166,100006282482418,
1167,1167,100007914491871,
1168,1168,100009613980465,
1169,1169,100014968512644,
1170,1170,100008815081363,
1171,1171,100011467509609,
1172,1172,100013032018772,
1173,1173,100058837320692,
1174,1174,100028796520304,
1175,1175,100011412569411,
1176,1176,100001295957772,
1177,1177,100044114117739,
1178,1178,100015274695743,
1179,1179,100052654745479,
1180,1180,1753501567,
1181,1181,100076130826432,
1182,1182,100061864030103,
1183,1183,100024546584803,
1184,1184,532904863410689,
1185,1185,100009812163310,
1186,1186,100008106180532,
1187,1187,100006405400167,
1188,1188,100008485088394,
1189,1189,100009575400253,
1190,1190,100012294304447,
1191,1191,100022872513336,
1192,1192,100005783553529,
1193,1193,100005850699848,
1194,1194,100021785661606,
1195,1195,100011839539161,
1196,1196,100026814090506,
1197,1197,100004705482205,
1198,1198,100004500692089,
1199,1199,100011554718456,
1200,1200,100002417092425,
1201,1201,100005705322146,
1202,1202,100041071880615,
1203,1203,100011690632386,
1204,1204,100014679104735,
1205,1205,100017633538627,
1206,1206,100041419014022,
1207,1207,100004089011222,
1208,1208,100051643521351,
1209,1209,100006696559309,
1210,1210,100005260111915,
1211,1211,100079236795712,
1212,1212,100003104938035,
1213,1213,100035412322882,
1214,1214,100039296507612,
1215,1215,100006869555730,
1216,1216,100003194868500,
1217,1217,100009910723319,
1218,1218,100037883584505,
1219,1219,100009409255330,
1220,1220,100012219273030,
1221,1221,100008130783854,
1222,1222,100050695035787,
1223,1223,100002747390369,
1224,1224,1020157039,
1225,1225,100032367797251,
1226,1226,100009081709445,
1227,1227,100006443535144,
